"NC8";"Libelle";"CPF4 rév. 2";"CPF6 rév. 2";"A17 rév. 2";"A38 rév. 2";"A129 rév. 2";"CF4 rév. 2.1";"CPF6 rév. 2.1";"A17 rév. 2.1";"A38 rév. 2.1";"A129 rév. 2.1";"Début";"Fin"
"7219 34 10";"Produits laminés plats en aciers inoxydables, d'une largeur >= 600 mm, simpl. laminés à froid, épaisseur >= 0,5 mm mais <= 1 mm, teneur en poids en nickel >= 2,5%";"2410";"241042";"C5";"CH";"C24A";"2410";"241042";"C5";"CH";"C24A";1993;2020
"7219 34 90";"Produits laminés plats en aciers inoxydables, d'une largeur >= 600 mm, simpl. laminés à froid, épaisseur >= 0,5 mm mais <= 1 mm, teneur en poids en nickel < 2,5%";"2410";"241042";"C5";"CH";"C24A";"2410";"241042";"C5";"CH";"C24A";1993;2020
"7219 35 10";"Produits laminés plats en aciers inoxydables, d'une largeur >= 600 mm, simpl. laminés à froid, épaisseur < 0,5 mm, teneur en poids en nickel >= 2,5%";"2410";"241042";"C5";"CH";"C24A";"2410";"241042";"C5";"CH";"C24A";1999;2020
"7219 35 90";"Produits laminés plats en aciers inoxydables, d'une largeur >= 600 mm, simpl. laminés à froid, épaisseur < 0,5 mm, teneur en poids en nickel < 2,5%";"2410";"241042";"C5";"CH";"C24A";"2410";"241042";"C5";"CH";"C24A";1999;2020
"7219 90 20";"Produits laminés plats, en aciers inoxydables, d'une largeur >= 600 mm, laminés à chaud ou à froid et ayant subi certaines ouvraisons plus poussées, perforés";"2410";"241042";"C5";"CH";"C24A";"2410";"241042";"C5";"CH";"C24A";1993;2020
"7219 90 80";"Produits laminés plats, en aciers inoxydables, d'une largeur >= 600 mm, laminés à chaud ou à froid et ayant subi certaines ouvraisons plus poussées, non-perforés";"2410";"241042";"C5";"CH";"C24A";"2410";"241042";"C5";"CH";"C24A";1993;2020
"7220 11 00";"Produits laminés plats en aciers inoxydables, d'une largeur < 600 mm, simpl. laminés à chaud, épaisseur >= 4,75 mm";"2410";"241034";"C5";"CH";"C24A";"2410";"241034";"C5";"CH";"C24A";1993;2020
"7220 12 00";"Produits laminés plats en aciers inoxydables, d'une largeur < 600 mm, simpl. laminés à chaud, épaisseur < 4,75 mm";"2410";"241034";"C5";"CH";"C24A";"2410";"241034";"C5";"CH";"C24A";1993;2020
"7220 20 21";"Produits laminés plats en aciers inoxydables, d'une largeur < 600 mm, simpl. laminés à froid, épaisseur >= 3 mm, teneur en poids en nickel >= 2,5%";"2432";"243210";"C5";"CH";"C24A";"2432";"243210";"C5";"CH";"C24A";1993;2020
"7220 20 29";"Produits laminés plats en aciers inoxydables, d'une largeur < 600 mm, simpl. laminés à froid, épaisseur >= 3 mm, teneur en poids en nickel < 2,5%";"2432";"243210";"C5";"CH";"C24A";"2432";"243210";"C5";"CH";"C24A";1993;2020
"7220 20 41";"Produits laminés plats en aciers inoxydables, d'une largeur < 600 mm, simpl. laminés à froid, épaisseur > 0,35 mm mais < 3 mm, teneur en poids en nickel >= 2,5%";"2432";"243210";"C5";"CH";"C24A";"2432";"243210";"C5";"CH";"C24A";2005;2020
"7220 20 49";"Produits laminés plats en aciers inoxydables, d'une largeur < 600 mm, simpl. laminés à froid, épaisseur > 0,35 mm mais < 3 mm, teneur en poids en nickel < 2,5%";"2432";"243210";"C5";"CH";"C24A";"2432";"243210";"C5";"CH";"C24A";1993;2020
"7220 20 81";"Produits laminés plats en aciers inoxydables, d'une largeur < 600 mm, simpl. laminés à froid, épaisseur <= 0,35 mm, teneur en poids en nickel >= 2,5%";"2432";"243210";"C5";"CH";"C24A";"2432";"243210";"C5";"CH";"C24A";1993;2020
"7220 20 89";"Produits laminés plats en aciers inoxydables, d'une largeur < 600 mm, simpl. laminés à froid, épaisseur <= 0,35 mm, teneur en poids en nickel < 2,5%";"2432";"243210";"C5";"CH";"C24A";"2432";"243210";"C5";"CH";"C24A";1993;2020
"7220 90 20";"Produits laminés plats, en aciers inoxydables, d'une largeur < 600 mm, laminés à chaud ou à froid et ayant subi certaines ouvraisons plus poussées, perforés";"2432";"243210";"C5";"CH";"C24A";"2432";"243210";"C5";"CH";"C24A";2007;2020
"7220 90 80";"Produits laminés plats, en aciers inoxydables, d'une largeur < 600 mm, laminés à chaud ou à froid et ayant subi certaines ouvraisons plus poussées, non-perforés";"2432";"243210";"C5";"CH";"C24A";"2432";"243210";"C5";"CH";"C24A";2007;2020
"7221 00 10";"Fil machine en aciers inoxydables, enroulé en couronnes irrégulières, teneur en poids en nickel >= 2,5%";"2410";"241063";"C5";"CH";"C24A";"2410";"241063";"C5";"CH";"C24A";1993;2020
"7221 00 90";"Fil machine en aciers inoxydables, enroulé en couronnes irrégulières, teneur en poids en nickel < 2,5%";"2410";"241063";"C5";"CH";"C24A";"2410";"241063";"C5";"CH";"C24A";1993;2020
"7222 11 11";"Barres en aciers inoxydables, simpl. laminées ou filées à chaud, de section circulaire, diamètre >= 80 mm, teneur en poids en nickel >= 2,5%";"2410";"241064";"C5";"CH";"C24A";"2410";"241064";"C5";"CH";"C24A";2007;2020
"7222 11 19";"Barres en aciers inoxydables, simpl. laminées ou filées à chaud, de section circulaire, diamètre >= 80 mm, teneur en poids en nickel < 2,5%";"2410";"241064";"C5";"CH";"C24A";"2410";"241064";"C5";"CH";"C24A";2012;2020
"7222 11 81";"Barres en aciers inoxydables, simpl. laminées ou filées à chaud, de section circulaire d'un diamètre < 80 mm, contenant en poids >= 2,5% de nickel";"2410";"241064";"C5";"CH";"C24A";"2410";"241064";"C5";"CH";"C24A";1993;2020
"7222 11 89";"Barres en aciers inoxydables, simpl. laminées ou filées à chaud, de section circulaire d'un diamètre < 80 mm, contenant en poids < 2,5% de nickel";"2410";"241064";"C5";"CH";"C24A";"2410";"241064";"C5";"CH";"C24A";2001;2020
"7222 19 10";"Barres en aciers inoxydables, simpl. laminées ou filées à chaud, contenant en poids >= 2,5% de nickel (à l'excl. des produits de section circulaire)";"2410";"241064";"C5";"CH";"C24A";"2410";"241064";"C5";"CH";"C24A";1993;2020
"7222 19 90";"Barres en aciers inoxydables, simpl. laminées ou filées à chaud, contenant en poids < 2,5% de nickel (à l'excl. des produits de section circulaire)";"2410";"241064";"C5";"CH";"C24A";"2410";"241064";"C5";"CH";"C24A";1993;2020
"7222 20 11";"Barres en aciers inoxydables, simpl. obtenues ou parachevées à froid, de section circulaire d'un diamètre >= 80 mm, teneur en poids en nickel >= 2,5%";"2431";"243130";"C5";"CH";"C24A";"2431";"243130";"C5";"CH";"C24A";1993;2020
"7222 20 19";"Barres en aciers inoxydables, simpl. obtenues ou parachevées à froid, de section circulaire d'un diamètre >= 80 mm, teneur en poids en nickel < 2,5%";"2431";"243130";"C5";"CH";"C24A";"2431";"243130";"C5";"CH";"C24A";1993;2020
"7222 20 21";"Barres en aciers inoxydables, simpl. obtenues ou parachevées à froid, de section circulaire d'un diamètre >= 25 mm mais < 80 mm, contenant en poids >= 2,5% de nickel";"2431";"243130";"C5";"CH";"C24A";"2431";"243130";"C5";"CH";"C24A";1993;2020
"7222 20 29";"Barres en aciers inoxydables, simpl. obtenues ou parachevées à froid, de section circulaire d'un diamètre >= 25 mm mais < 80 mm, contenant en poids < 2,5% de nickel";"2431";"243130";"C5";"CH";"C24A";"2431";"243130";"C5";"CH";"C24A";1993;2020
"7222 20 31";"Barres en aciers inoxydables, simpl. obtenues ou parachevées à froid, de section circulaire d'un diamètre < 25 mm, contenant en poids >= 2,5% de nickel";"2431";"243130";"C5";"CH";"C24A";"2431";"243130";"C5";"CH";"C24A";1993;2020
"7222 20 39";"Barres en aciers inoxydables, simpl. obtenues ou parachevées à froid, de section circulaire d'un diamètre < 25 mm, contenant en poids < 2,5% de nickel";"2431";"243130";"C5";"CH";"C24A";"2431";"243130";"C5";"CH";"C24A";1993;2020
"7222 20 81";"Barres en aciers inoxydables, simpl. obtenues ou parachevées à froid, contenant en poids >= 2,5% de nickel (à l'excl. des produits de section circulaire)";"2431";"243130";"C5";"CH";"C24A";"2431";"243130";"C5";"CH";"C24A";1993;2020
"7222 20 89";"Barres en aciers inoxydables, simpl. obtenues ou parachevées à froid, contenant en poids < 2,5% de nickel (à l'excl. des produits de section circulaire)";"2431";"243130";"C5";"CH";"C24A";"2431";"243130";"C5";"CH";"C24A";1993;2020
"7222 30 51";"Barres, en aciers inoxydables, contenant en poids >= 2,5% de nickel, forgées";"2410";"241064";"C5";"CH";"C24A";"2410";"241064";"C5";"CH";"C24A";1993;2020
"7222 30 91";"Barres, en aciers inoxydables, contenant en poids < 2,5% de nickel, forgées";"2410";"241064";"C5";"CH";"C24A";"2410";"241064";"C5";"CH";"C24A";1993;2020
"7222 30 97";"Barres en aciers inoxydables, obtenues ou parachevées à froid et ayant subi certaines ouvraisons plus poussées ou obtenues à chaud et ayant subi certaines ouvraisons plus poussées, n.d.a. (à l'excl. des produits forgés)";"2410";"241064";"C5";"CH";"C24A";"2410";"241064";"C5";"CH";"C24A";1993;2020
"7222 40 10";"Profilés en aciers inoxydables, simpl. laminés ou filés ou extrudés à chaud";"2410";"241072";"C5";"CH";"C24A";"2410";"241072";"C5";"CH";"C24A";1993;2020
"7222 40 50";"Profilés en aciers inoxydables, simpl. obtenus ou parachevés à froid";"2433";"243312";"C5";"CH";"C24A";"2433";"243312";"C5";"CH";"C24A";2007;2020
"7222 40 90";"Profilés en aciers inoxydables, obtenus ou parachevés à froid et ayant subi certaines ouvraisons plus poussées ou simpl. forgés ou forgés ou autrement obtenus à chaud et ayant subi certaines ouvraisons plus poussées, n.d.a.";"2410";"241072";"C5";"CH";"C24A";"2410";"241072";"C5";"CH";"C24A";2005;2020
"7223 00 11";"Fils en aciers inoxydables, enroulés, contenant en poids >= 28% mais <= 31% de nickel et >= 20% mais <= 22% de chrome (à l'excl. du fil machine)";"2434";"243412";"C5";"CH";"C24A";"2434";"243412";"C5";"CH";"C24A";1993;2020
"7223 00 19";"Fils en aciers inoxydables, enroulés, contenant en poids >= 2,5% de nickel (à l'excl. du fil machine ainsi que des produits contenant en poids >= 28% mais <= 31% de nickel et >= 20% mais <= 22% de chrome)";"2434";"243412";"C5";"CH";"C24A";"2434";"243412";"C5";"CH";"C24A";1993;2020
"7223 00 91";"Fils en aciers inoxydables, enroulés, contenant en poids < 2,5% de nickel, >= 13% mais <= 25% de chrome et >= 3,5% mais <= 6% d'aluminium (à l'excl. du fil machine)";"2434";"243412";"C5";"CH";"C24A";"2434";"243412";"C5";"CH";"C24A";1993;2020
"7223 00 99";"Fils en aciers inoxydables, enroulés, contenant en poids < 2,5% de nickel (à l'excl. du fil machine ainsi que des produits contenant en poids >= 13% mais <= 25% de chrome et >= 3,5% mais <= 6% d'aluminium)";"2434";"243412";"C5";"CH";"C24A";"2434";"243412";"C5";"CH";"C24A";2009;2020
"7224 10 10";"Lingots et autres formes primaires, en aciers pour outillage";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";1993;2020
"7224 10 90";"Aciers alliés autres qu'aciers inoxydables, en lingots ou autres formes primaires (sauf en aciers pour outillage et autres que déchets lingotés et produits obtenus par coulée continue)";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";2009;2020
"7224 90 02";"Demi-produits en aciers pour outillage";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";1993;2020
"7224 90 03";"Demi-produits en aciers à coupe rapide de section transversale carrée ou rectangulaire, laminés à chaud ou obtenus par coulée continue, d'une largeur < à 2 fois l'épaisseur";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";2017;2020
"7224 90 05";"Demi-produits en acier à teneur en poids en carbone <= 0,7%, en manganèse de 0,5 à 1,2% et en silicium de 0,6 à 2,3%, ou en acier à teneur en poids en bore >= 0,0008% sans qu'un autre élément atteigne le pourcentage minimal indiqué dans la note 1 f du chapitre 72, de section transversale carrée ou rectangulaire, laminés à chaud ou obtenus par coulée continue, d'une largeur < à 2 fois l'épaisseur";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";2017;2020
"7224 90 07";"Demi-produits en aciers alliés autres qu'aciers inoxydables, de section transversale carrée ou rectangulaire, laminés à chaud ou obtenus par coulée continue, d'une largeur < à 2 fois l'épaisseur (sauf aciers pour outillage, aciers à coupe rapide et les demi-produits en acier à teneur en poids de carbone <= 0,7%, en manganèse de 0,5 à 1,2% et en silicium de 0,6 à 2,3% et autres aciers du n° 7224 90 05)";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";1993;2020
"7224 90 14";"Demi-produits en aciers alliés autres qu'aciers inoxydables, de section transversale carrée ou rectangulaire, laminés à chaud ou obtenus par coulée continue, d'une largeur >= à 2 fois l'épaisseur (autres qu'en aciers pour outillage)";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";1993;2020
"7224 90 18";"Demi-produits en aciers alliés autres qu'aciers inoxydables, de section transversale carrée ou rectangulaire, forgés (autres qu'en aciers pour outillage)";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";1993;2020
"7224 90 31";"Demi-produits en aciers à teneur en poids en carbone de 0,9 à 1,15% et en chrome de 0,5 à 2%, également avec une teneur en poids en molybdène <= 0,5%, de section transversale autre que carrée ou rectangulaire, laminés à chaud ou obtenus par coulée continue";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";1993;2020
"7224 90 38";"Demi-produits en aciers alliés autres qu'aciers inoxydables, de section transversale autre que carrée ou rectangulaire, laminés à chaud ou obtenus par coulée continue (sauf aciers pour outillage et autres qu'à teneur en poids en carbone de 0,9 à 1,15% et en chrome de 0,5 à 2%, également à teneur en poids en molybdène <= 0,5%)";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";1993;2020
"7224 90 90";"Demi-produits en aciers alliés autres qu'aciers inoxydables, forgés (sauf aciers pour outillage et autres que de section transversale carrée, rectangulaire, circulaire ou polygonale)";"2410";"241023";"C5";"CH";"C24A";"2410";"241023";"C5";"CH";"C24A";1993;2020
"7225 11 00";"Produits laminés plats en aciers au silicium dits 'magnétiques', largeur >= 600 mm, à grains orientés";"2410";"241053";"C5";"CH";"C24A";"2410";"241053";"C5";"CH";"C24A";2008;2020
"7225 19 10";"Produits laminés plats en aciers au silicium dits 'magnétiques', largeur >= 600 mm, laminés à chaud";"2410";"241053";"C5";"CH";"C24A";"2410";"241053";"C5";"CH";"C24A";2008;2020
"7225 19 90";"Produits laminés plats en aciers au silicium dits 'magnétiques', largeur >= 600 mm, laminés à froid, à grains non orientés";"2410";"241053";"C5";"CH";"C24A";"2410";"241053";"C5";"CH";"C24A";2008;2020
"7225 30 10";"Produits laminés plats en aciers pour outillage, d'une largeur >= 600 mm, simpl. laminés à chaud, enroulés";"2410";"241035";"C5";"CH";"C24A";"2410";"241035";"C5";"CH";"C24A";1993;2020
"7225 30 30";"Produits laminés plats en aciers à coupe rapide, largeur >= 600 mm, simpl. laminés à chaud, enroulés";"2410";"241035";"C5";"CH";"C24A";"2410";"241035";"C5";"CH";"C24A";2007;2020
"7225 30 90";"Produits laminés plats en aciers alliés autres qu'aciers inoxydables, d'une largeur >= 600 mm, simpl. laminés à chaud, enroulés (sauf aciers pour outillage, aciers à coupe rapide et aciers au silicium dits 'magnétiques')";"2410";"241035";"C5";"CH";"C24A";"2410";"241035";"C5";"CH";"C24A";2007;2020
"7225 40 12";"Produits laminés plats en aciers pour outillage, d'une largeur >= 600 mm, simpl. laminés à chaud, non-enroulés";"2410";"241035";"C5";"CH";"C24A";"2410";"241035";"C5";"CH";"C24A";1993;2020
"7225 40 15";"Produits laminés plats en aciers à coupe rapide, largeur >= 600 mm, simpl. laminés à chaud, non-enroulés";"2410";"241035";"C5";"CH";"C24A";"2410";"241035";"C5";"CH";"C24A";1993;2020
"7225 40 40";"Produits laminés plats en aciers alliés autres qu'aciers inoxydables, d'une largeur >= 600 mm, simpl. laminés à chaud, non enroulés, épaisseur > 10 mm (sauf aciers pour outillage, aciers à coupe rapide ou aciers au silicium dits 'magnétiques')";"2410";"241035";"C5";"CH";"C24A";"2410";"241035";"C5";"CH";"C24A";1993;2020
"7225 40 60";"Produits laminés plats en aciers alliés autres qu'aciers inoxydables, d'une largeur >= 600 mm, simpl. laminés à chaud, non enroulés, épaisseur de 4,75 mm à 10 mm (sauf aciers pour outillage, aciers à coupe rapide ou aciers au silicium dits 'magnétiques')";"2410";"241035";"C5";"CH";"C24A";"2410";"241035";"C5";"CH";"C24A";1993;2020
"7225 40 90";"Produits laminés plats en aciers alliés autres qu'en aciers inoxydables, d'une largeur >= 600 mm, simpl. laminés à chaud, non enroulés, d'une épaisseur < 4,75 mm (sauf aciers pour outillage, aciers à coupe rapide ou aciers au silicium dit 'magnétiques')";"2410";"241035";"C5";"CH";"C24A";"2410";"241035";"C5";"CH";"C24A";1993;2020
"7225 50 20";"Produits laminés plats en aciers à coupe rapide, largeur >= 600 mm, simpl. laminés à froid";"2410";"241035";"C5";"CH";"C24A";"2410";"241043";"C5";"CH";"C24A";1993;2020
"7225 50 80";"Produits laminés plats en aciers alliés autres qu'aciers inoxydables, d'une largeur >= 600 mm, simpl. laminés à froid (sauf aciers à coupe rapide et aciers au silicium dits 'magnétiques')";"2410";"241043";"C5";"CH";"C24A";"2410";"241043";"C5";"CH";"C24A";1993;2020
"7225 91 00";"Produits laminés plats en aciers alliés autres qu'aciers inoxydables, d'une largeur >= 600 mm, laminés à chaud ou à froid et zingués électrolytiquement (sauf aciers au silicium dits 'magnétiques')";"2410";"241052";"C5";"CH";"C24A";"2410";"241052";"C5";"CH";"C24A";2008;2020
"7225 92 00";"Produits laminés plats en aciers alliés autres qu'aciers inoxydables, d'une largeur >= 600 mm, laminés à chaud ou à froid et zingués (sauf zingués électrolytiquement et sauf aciers au silicium dits 'magnétiques')";"2410";"241052";"C5";"CH";"C24A";"2410";"241052";"C5";"CH";"C24A";2008;2020
